"rdf:about","dcterms:issued","dcterms:modified","rdfs:label","rdfs:comment","dcterms:description","skos:prefLabel","rdfs:isDefinedBy","rdf:type","rdfs:subPropertyOf","dwcattributes:status","dwcattributes:abcdEquivalence","dwcattributes:organizedInClass","dwcattributes:decision","dcterms:replaces","dcterms:replaces1","dcterms:replaces2"
"http://rs.tdwg.org/dwc/terms/MachineObservation-2014-10-23","2014-10-23","2014-10-23","MachineObservation","An output of a machine observation process.",,"Machine Observation","http://rs.tdwg.org/dwc/terms/","http://www.w3.org/2000/01/rdf-schema#Class",,"recommended","RecordBasisEnum/MachineObservation",,"http://rs.tdwg.org/dwc/terms/history/decisions/#Decision-2014-10-26_15","http://rs.tdwg.org/dwc/dwctype/MachineObservation-2011-10-16",,
"http://rs.tdwg.org/dwc/terms/MaterialSample-2013-03-28","2013-03-28","2014-10-23","MaterialSample","The category of information pertaining to the physical results of a sampling (or subsampling) event. In biological collections, the material sample is typically collected, and either preserved or destructively processed.",,"Material Sample","http://rs.tdwg.org/dwc/terms/","http://www.w3.org/2000/01/rdf-schema#Class",,"superseded","DataSets/DataSet/Units/Unit",,"http://rs.tdwg.org/dwc/terms/history/decisions/#Decision-2014-10-26_15",,,
"http://rs.tdwg.org/dwc/dwctype/MaterialSample-2013-06-24","2013-03-28","2014-10-23","MaterialSample","A resource describing the physical results of a sampling (or subsampling) event. In biological collections, the material sample is typically collected, and either preserved or destructively processed.",,"Material Sample","http://rs.tdwg.org/dwc/dwctype/","http://www.w3.org/2000/01/rdf-schema#Class","http://purl.obolibrary.org/obo/OBI_0100051","deprecated","DataSets/DataSet/Units/Unit",,"http://rs.tdwg.org/dwc/terms/history/decisions/#Decision-2014-10-26_15",,,
"http://rs.tdwg.org/dwc/terms/MaterialSample-2014-10-23","2013-03-28","2014-10-23","MaterialSample","A physical results of a sampling (or subsampling) event. In biological collections, the material sample is typically collected, and either preserved or destructively processed.","Examples: A whole organism preserved in a collection. A part of an organism isolated for some purpose. A soil sample. A marine microbial sample.","Material Sample","http://rs.tdwg.org/dwc/terms/","http://www.w3.org/2000/01/rdf-schema#Class",,"recommended","DataSets/DataSet/Units/Unit",,"http://rs.tdwg.org/dwc/terms/history/decisions/#Decision-2014-10-26_15","http://rs.tdwg.org/dwc/terms/MaterialSample-2013-03-28",,
"http://rs.tdwg.org/dwc/terms/materialSampleID-2013-05-25","2013-03-28","2013-09-26","materialSampleID","An identifier for the MaterialSample (as opposed to a particular digital record of the material sample). In the absence of a persistent global unique identifier, construct one from a combination of identifiers in the record that will most closely make the materialSampleID globally unique.",,"Material Sample ID","http://rs.tdwg.org/dwc/terms/","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property","http://purl.org/dc/terms/identifier","recommended","not in ABCD","http://rs.tdwg.org/dwc/terms/MaterialSample","http://rs.tdwg.org/dwc/terms/history/decisions/#Decision-2013-10-09_13","http://gensc.org/ns/mixs/source_mat_id-2011-01-26",,
"http://digir.net/schema/conceptual/darwin/2003/1.0/MaximumDepth-2003-06-13","2003-06-13","2003-06-13","MaximumDepth","The maximum distance in meters below the surface of the water at which the collection was made; all material collected was at most this deep. Positive below the surface, negative above (e.g. collecting above sea level in tidal areas).",,"Maximum Depth","http://digir.net/schema/conceptual/darwin/2003/1.0/","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property",,"superseded","DataSets/DataSet/Units/Unit/Gathering/Depth/MeasurementOrFactAtomised/UpperValue",,,,,
"http://digir.net/schema/conceptual/darwin/2003/1.0/MaximumDepthInMeters-2003-06-17","2003-06-17","2003-06-17","MaximumDepthInMeters","The maximum distance in meters below the surface of the water at which the collection was made; all material collected was at most this deep. Positive below the surface, negative above (e.g., collecting above sea level in tidal areas).",,"Maximum Depth In Meters","http://digir.net/schema/conceptual/darwin/2003/1.0/","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property",,"superseded","DataSets/DataSet/Units/Unit/Gathering/Depth/MeasurementOrFactAtomised/UpperValue",,,"http://digir.net/schema/conceptual/darwin/2003/1.0/MaximumDepth-2003-06-13",,
"http://rs.tdwg.org/dwc/dwcore/MaximumDepthInMeters-2007-04-17","2007-04-17","2007-04-17","MaximumDepthInMeters","The maximum or actual depth at which the collection or observation was made. Use positive values for locations below the surface. Examples: 10 (for a depth of up to 10m). 100 (for a depth between 50m and 100m).",,"Maximum Depth In Meters","http://rs.tdwg.org/dwc/dwcore/","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property",,"superseded","DataSets/DataSet/Units/Unit/Gathering/Depth/MeasurementOrFactAtomised/UpperValue",,,"http://digir.net/schema/conceptual/darwin/2003/1.0/MaximumDepthInMeters-2003-06-17",,
"http://rs.tdwg.org/dwc/terms/maximumDepthInMeters-2009-04-24","2008-11-19","2009-04-24","maximumDepthInMeters","The greater depth of a range of depth below the local surface, in meters.","Example: ""200""","Maximum Depth In Meters","http://rs.tdwg.org/dwc/terms/","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property",,"recommended","DataSets/DataSet/Units/Unit/Gathering/Depth/MeasurementOrFactAtomised/UpperValue","http://purl.org/dc/terms/Location",,"http://rs.tdwg.org/dwc/dwcore/MaximumDepthInMeters-2007-04-17",,
"http://rs.tdwg.org/dwc/terms/maximumDistanceAboveSurfaceInMeters-2009-04-24","2008-11-19","2009-04-24","maximumDistanceAboveSurfaceInMeters","The greater distance in a range of distance from a reference surface in the vertical direction, in meters. Use positive values for locations above the surface, negative values for locations below. If depth measures are given, the reference surface is the location given by the depth, otherwise the reference surface is the location given by the elevation.","Example: 1.5 meter sediment core from the bottom of a lake (at depth 20m) at 300m elevation; VerbatimElevation: ""300m"" MinimumElevationInMeters: ""300"", MaximumElevationInMeters: ""300"", VerbatimDepth: ""20m"", MinimumDepthInMeters: ""20"", MaximumDepthInMeters: ""20"", minimumDistanceAboveSurfaceInMeters: ""0"", maximumDistanceAboveSurfaceInMeters: ""-1.5""","Maximum Distance Above Surface In Meters","http://rs.tdwg.org/dwc/terms/","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property",,"recommended","DataSets/DataSet/Units/Unit/Gathering/Height/MeasurementOrFactAtomised/UpperValue","http://purl.org/dc/terms/Location",,,,
"http://digir.net/schema/conceptual/darwin/2003/1.0/MaximumElevation-2003-06-13","2003-06-13","2003-06-13","MaximumElevation","The maximum distance in meters above (positive) or below sea level of the collecting locality.",,"Maximum Elevation","http://digir.net/schema/conceptual/darwin/2003/1.0/","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property",,"superseded","DataSets/DataSet/Units/Unit/Gathering/Altitude/MeasurementOrFactAtomised/UpperValue",,,,,
"http://digir.net/schema/conceptual/darwin/2003/1.0/MaximumElevationInMeters-2003-06-17","2003-06-17","2003-06-17","MaximumElevationInMeters","The maximum distance in meters above (positive) or below sea level of the collecting locality.",,"Maximum Elevation In Meters","http://digir.net/schema/conceptual/darwin/2003/1.0/","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property",,"superseded","DataSets/DataSet/Units/Unit/Gathering/Altitude/MeasurementOrFactAtomised/UpperValue",,,"http://digir.net/schema/conceptual/darwin/2003/1.0/MaximumElevation-2003-06-13",,
"http://rs.tdwg.org/dwc/dwcore/MaximumElevationInMeters-2007-04-17","2007-04-17","2007-04-17","MaximumElevationInMeters","The maximum or actual elevation at which the collection or observation was made. Use negative values for locations below sea level. Examples: Examples: 125 (for an elevation of 100 +- 25 meters). 200 (for an elevation between 100m and 200m).",,"Maximum Elevation In Meters","http://rs.tdwg.org/dwc/dwcore/","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property",,"superseded","DataSets/DataSet/Units/Unit/Gathering/Altitude/MeasurementOrFactAtomised/UpperValue",,,"http://digir.net/schema/conceptual/darwin/2003/1.0/MaximumElevationInMeters-2003-06-17",,
"http://rs.tdwg.org/dwc/terms/maximumElevationInMeters-2009-04-24","2008-11-19","2009-04-24","maximumElevationInMeters","The upper limit of the range of elevation (altitude, usually above sea level), in meters.","Example: ""200""","Maximum Elevation In Meters","http://rs.tdwg.org/dwc/terms/","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property",,"recommended","DataSets/DataSet/Units/Unit/Gathering/Altitude/MeasurementOrFactAtomised/UpperValue","http://purl.org/dc/terms/Location",,"http://rs.tdwg.org/dwc/dwcore/MaximumElevationInMeters-2007-04-17",,
"http://rs.tdwg.org/dwc/terms/measurementAccuracy-2009-04-24","2009-01-18","2009-04-24","measurementAccuracy","The description of the potential error associated with the measurementValue.","Examples: ""0.01"", ""normal distribution with variation of 2 m""","Measurement Accuracy","http://rs.tdwg.org/dwc/terms/","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property",,"recommended","DataSets/DataSet/Units/Unit/MeasurementsOrFacts/MeasurementOrFact/MeasurementOrFactAtomised/Accuracy or DataSet/Units/Unit/Gathering/SiteMeasurementsOrFacts/SiteMeasurementOrFact/MeasurementOrFactAtomised/Accuracy or DataSets/DataSet/Units/Unit/Gathering/Aspect/Accuracy or DataSets/DataSet/Units/Unit/Gathering/Altitude/MeasurementOrFactAtomised/Accuracy or DataSets/DataSet/Units/Unit/Gathering/Depth/MeasurementOrFactAtomised/Accuracy or DataSets/DataSet/Units/Unit/Gathering/Biotope/MeasurementsOrFacts/MeasurementOrFactAtomised/Accuracy or DataSets/DataSet/Units/Unit/MeasurementsOrFacts/MeasurementOrFact/MeasurementOrFactAtomised/Accuracy","http://rs.tdwg.org/dwc/terms/MeasurementOrFact",,"http://rs.tdwg.org/dwc/terms/occurrenceMeasurementAccuracy-2009-04-24","http://rs.tdwg.org/dwc/terms/eventMeasurementAccuracy-2009-04-24",
"http://rs.tdwg.org/dwc/terms/measurementDeterminedBy-2009-04-24","2009-01-23","2014-10-23","measurementDeterminedBy","A list (concatenated and separated) of names of people, groups, or organizations who determined the value of the MeasurementOrFact.","Examples: ""Javier de la Torre"", ""Julie Woodruff; Eileen Lacey""","Measurement Determined By","http://rs.tdwg.org/dwc/terms/","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property","http://rs.tdwg.org/dwc/terms/accordingTo","superseded","DataSets/DataSet/Units/Unit/MeasurementsOrFacts/MeasurementOrFact/MeasurementOrFactAtomised/MeasuredBy or DataSets/DataSet/Units/Unit/Gathering/Altitude/MeasurementOrFactAtomised/MeasuredBy or DataSets/DataSet/Units/Unit/Gathering/Depth/MeasurementOrFactAtomised/MeasuredBy or DataSets/DataSet/Units/Unit/Gathering/Height/MeasurementOrFactAtomised/MeasuredBy or DataSets/DataSet/Units/Unit/Gathering/SiteMeasurementsOrFacts/SiteMeasurementOrFact/MeasurementOrFactAtomised/MeasuredBy or DataSets/DataSet/Units/Unit/Gathering/Biotope/MeasurementsOrFacts/MeasurementOrFactAtomised/MeasuredBy","http://rs.tdwg.org/dwc/terms/MeasurementOrFact","http://rs.tdwg.org/dwc/terms/history/decisions/#Decision-2014-10-30_16","http://rs.tdwg.org/dwc/terms/eventMeasurementDeterminedBy-2009-04-24","http://rs.tdwg.org/dwc/terms/occurrenceMeasurementDeterminedBy-2009-04-24",
"http://rs.tdwg.org/dwc/terms/measurementDeterminedBy-2014-10-23","2009-01-23","2014-10-23","measurementDeterminedBy","A list (concatenated and separated) of names of people, groups, or organizations who determined the value of the MeasurementOrFact.","The recommended best practice is to separate the values with a vertical bar (' | '). Examples: ""Rob Guralnick"", ""Julie Woodruff | Eileen Lacey"".","Measurement Determined By","http://rs.tdwg.org/dwc/terms/","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property","http://rs.tdwg.org/dwc/terms/accordingTo","recommended","DataSets/DataSet/Units/Unit/MeasurementsOrFacts/MeasurementOrFact/MeasurementOrFactAtomised/MeasuredBy or DataSets/DataSet/Units/Unit/Gathering/Altitude/MeasurementOrFactAtomised/MeasuredBy or DataSets/DataSet/Units/Unit/Gathering/Depth/MeasurementOrFactAtomised/MeasuredBy or DataSets/DataSet/Units/Unit/Gathering/Height/MeasurementOrFactAtomised/MeasuredBy or DataSets/DataSet/Units/Unit/Gathering/SiteMeasurementsOrFacts/SiteMeasurementOrFact/MeasurementOrFactAtomised/MeasuredBy or DataSets/DataSet/Units/Unit/Gathering/Biotope/MeasurementsOrFacts/MeasurementOrFactAtomised/MeasuredBy","http://rs.tdwg.org/dwc/terms/MeasurementOrFact","http://rs.tdwg.org/dwc/terms/history/decisions/#Decision-2014-10-30_16","http://rs.tdwg.org/dwc/terms/measurementDeterminedBy-2009-04-24",,
"http://rs.tdwg.org/dwc/terms/measurementDeterminedDate-2009-04-24","2009-01-23","2009-04-24","measurementDeterminedDate","The date on which the MeasurementOrFact was made. Recommended best practice is to use an encoding scheme, such as ISO 8601:2004(E).","Examples: ""1963-03-08T14:07-0600"" is 8 Mar 1963 2:07pm in the time zone six hours earlier than UTC, ""2009-02-20T08:40Z"" is 20 Feb 2009 8:40am UTC, ""1809-02-12"" is 12 Feb 1809, ""1906-06"" is Jun 1906, ""1971"" is just that year, ""2007-03-01T13:00:00Z/2008-05-11T15:30:00Z"" is the interval between 1 Mar 2007 1pm UTC and 11 May 2008 3:30pm UTC, ""2007-11-13/15"" is the interval between 13 Nov 2007 and 15 Nov 2007.","Measurement Determined Date","http://rs.tdwg.org/dwc/terms/","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property","http://purl.org/dc/terms/date","recommended","DataSets/DataSet/Units/Unit/MeasurementsOrFacts/MeasurementOrFact/MeasurementOrFactAtomised/MeasurementDateTime or DataSets/DataSet/Units/Unit/Gathering/Altitude/MeasurementOrFactAtomised/MeasurementDateTime or DataSets/DataSet/Units/Unit/Gathering/Depth/MeasurementOrFactAtomised/MeasurementDateTime or DataSets/DataSet/Units/Unit/Gathering/Height/MeasurementOrFactAtomised/MeasurementDateTime or DataSets/DataSet/Units/Unit/Gathering/SiteMeasurementsOrFacts/SiteMeasurementOrFact/MeasurementOrFactAtomised/MeasurementDateTime or DataSets/DataSet/Units/Unit/Gathering/Biotope/MeasurementsOrFacts/MeasurementOrFactAtomised/MeasurementDateTime","http://rs.tdwg.org/dwc/terms/MeasurementOrFact",,"http://rs.tdwg.org/dwc/terms/occurrenceMeasurementDeterminedDate-2009-04-24","http://rs.tdwg.org/dwc/terms/eventMeasurementDeterminedDate-2009-04-24",
"http://rs.tdwg.org/dwc/terms/measurementID-2009-04-24","2009-03-06","2009-04-24","measurementID","An identifier for the MeasurementOrFact (information pertaining to measurements, facts, characteristics, or assertions). May be a global unique identifier or an identifier specific to the data set.",,"Measurement ID","http://rs.tdwg.org/dwc/terms/","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property","http://purl.org/dc/terms/identifier","recommended","not in ABCD","http://rs.tdwg.org/dwc/terms/MeasurementOrFact",,"http://rs.tdwg.org/dwc/terms/occurrenceMeasurementID-2009-04-24","http://rs.tdwg.org/dwc/terms/eventMeasurementID-2009-04-24",
"http://rs.tdwg.org/dwc/terms/measurementMethod-2009-04-24","2008-11-19","2009-04-24","measurementMethod","A description of or reference to (publication, URI) the method or protocol used to determine the measurement, fact, characteristic, or assertion.","Examples: ""minimum convex polygon around burrow entrances"" for a home range area, ""barometric altimeter"" for an elevation","Measurement Method","http://rs.tdwg.org/dwc/terms/","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property",,"recommended","/DataSets/DataSet/Units/Unit/MeasurementsOrFacts/MeasurementOrFact/MeasurementOrFactAtomised/Method or /DataSets/DataSet/Units/Unit/Gathering/Biotope/MeasurementsOrFacts/MeasurementOrFactAtomised/Method or /DataSets/DataSet/Units/Unit/Gathering/SiteMeasurementsOrFacts/SiteMeasurementOrFact/MeasurementOrFactAtomised/Method","http://rs.tdwg.org/dwc/terms/MeasurementOrFact",,,,
"http://rs.tdwg.org/dwc/terms/MeasurementOrFact-2009-04-24","2009-04-24","2014-10-23","MeasurementOrFact","The category of information pertaining to measurements, facts, characteristics, or assertions about a resource (instance of data record, such as Occurrence, Taxon, Location, Event).",,"Measurement Or Fact","http://rs.tdwg.org/dwc/terms/","http://www.w3.org/2000/01/rdf-schema#Class",,"superseded","Datasets/Dataset/Units/Unit/MeasurementsOrFacts or DataSets/DataSet/Units/Unit/Gathering/SiteMeasurementsOrFacts",,"http://rs.tdwg.org/dwc/terms/history/decisions/#Decision-2014-10-26_15","http://rs.tdwg.org/dwc/terms/EventMeasurement-2008-11-19","http://rs.tdwg.org/dwc/terms/OccurrenceMeasurement-2008-11-19",
"http://rs.tdwg.org/dwc/terms/MeasurementOrFact-2014-10-23","2009-04-24","2014-10-23","MeasurementOrFact","A measurement of or fact about an rdfs:Resource (http://www.w3.org/2000/01/rdf-schema#Resource).","Resources can be thought of as identifiable records or instances of classes and may include, but need not be limited to Occurrences, Organisms, MaterialSamples, Events, Locations, GeologicalContexts, Identifications, or Taxa. Examples: The weight of an organism in grams. The number of placental scars.","Measurement or Fact","http://rs.tdwg.org/dwc/terms/","http://www.w3.org/2000/01/rdf-schema#Class",,"recommended","Datasets/Dataset/Units/Unit/MeasurementsOrFacts or DataSets/DataSet/Units/Unit/Gathering/SiteMeasurementsOrFacts",,"http://rs.tdwg.org/dwc/terms/history/decisions/#Decision-2014-10-26_15","http://rs.tdwg.org/dwc/terms/MeasurementOrFact-2009-04-24",,
"http://rs.tdwg.org/dwc/terms/measurementRemarks-2009-04-24","2008-11-19","2009-04-24","measurementRemarks","Comments or notes accompanying the MeasurementOrFact.","Example: ""tip of tail missing""","Measurement Remarks","http://rs.tdwg.org/dwc/terms/","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property",,"recommended","not in ABCD","http://rs.tdwg.org/dwc/terms/MeasurementOrFact",,"http://rs.tdwg.org/dwc/terms/occurrenceMeasurementRemarks-2009-04-24","http://rs.tdwg.org/dwc/terms/eventMeasurementRemarks-2009-04-24",
"http://rs.tdwg.org/dwc/terms/measurementType-2009-04-24","2008-11-19","2009-04-24","measurementType","The nature of the measurement, fact, characteristic, or assertion. Recommended best practice is to use a controlled vocabulary.","Examples: ""tail length"", ""temperature"", ""trap line length"", ""survey area"", ""trap type""","Measurement Type","http://rs.tdwg.org/dwc/terms/","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property",,"recommended","DataSets/DataSet/Units/Unit/MeasurementsOrFacts/MeasurementOrFact/MeasurementOrFactAtomised/Parameter or DataSets/DataSet/Units/Unit/Gathering/SiteMeasurementsOrFacts/MeasurementOrFact/MeasurementOrFactAtomised/Parameter","http://rs.tdwg.org/dwc/terms/MeasurementOrFact",,"http://rs.tdwg.org/dwc/terms/occurrenceMeasurementType-2009-04-24","http://rs.tdwg.org/dwc/terms/eventMeasurementType-2009-04-24",
"http://rs.tdwg.org/dwc/terms/measurementUnit-2009-04-24","2008-11-19","2009-04-24","measurementUnit","The units associated with the measurementValue. Recommended best practice is to use the International System of Units (SI).","Examples: ""mm"", ""C"", ""km"", ""ha""","Measurement Unit","http://rs.tdwg.org/dwc/terms/","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property",,"recommended","DataSets/DataSet/Units/Unit/Gathering/SiteMeasurementsOrFacts/MeasurementOrFact/MeasurementOrFactAtomised/UnitOfMeasurement or DataSets/DataSet/Units/Unit/Gathering/SiteMeasurementsOrFacts/MeasurementOrFact/MeasurementOrFactAtomised/UnitOfMeasurement","http://rs.tdwg.org/dwc/terms/MeasurementOrFact",,"http://rs.tdwg.org/dwc/terms/occurrenceMeasurementUnit-2009-04-24","http://rs.tdwg.org/dwc/terms/eventMeasurementUnit-2009-04-24",
